year,month,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group
2017,9,9.0,10.0,20.0,22.0,12.0,2
2017,10,9.0,4.0,25.0,40.0,5.0,2
2017,11,11.0,4.0,28.0,25.0,14.0,2
2017,12,15.0,8.0,23.0,26.0,10.0,2
2018,1,12.0,8.0,23.0,21.0,16.0,2
2018,2,6.0,9.0,17.0,14.0,5.0,2
2018,3,6.0,8.0,22.0,22.0,10.0,2
2018,4,7.0,9.0,24.0,39.0,17.0,2
2018,5,13.0,8.0,28.0,41.0,24.0,2
2018,6,15.0,15.0,41.0,35.0,18.0,2
2018,7,15.0,8.0,36.0,41.0,19.0,2
2018,8,16.0,8.0,35.0,42.0,16.0,2
2018,9,18.0,11.0,25.0,59.0,12.0,2
2018,10,10.0,14.0,19.0,39.0,21.0,2
2018,11,8.0,11.0,29.0,27.0,19.0,2
2018,12,10.0,9.0,25.0,23.0,18.0,2
2019,1,11.0,16.0,28.0,47.0,18.0,2
2019,2,7.0,8.0,16.0,29.0,10.0,2
2019,3,8.0,9.0,19.0,52.0,20.0,2
2019,4,13.0,12.0,27.0,46.0,26.0,2
2019,5,16.0,14.0,29.0,41.0,19.0,2
2019,6,14.0,7.0,30.0,44.0,20.0,2
2019,7,10.0,17.0,33.0,49.0,37.0,2
2019,8,10.0,13.0,28.0,63.0,37.0,2
2019,9,13.0,17.0,28.0,40.0,37.0,2
2019,10,16.0,25.0,27.0,37.0,47.0,2
2019,11,12.0,25.0,27.0,38.0,30.0,2
2019,12,15.0,22.0,30.0,30.0,74.0,2
2020,1,3.0,15.0,20.0,15.0,44.0,2
2020,2,15.0,38.0,20.0,35.0,85.0,2
2020,3,14.0,79.0,36.0,40.0,118.0,2
2020,4,21.0,28.0,34.0,39.0,55.0,2
2020,5,17.0,40.0,47.0,62.0,135.0,2
2020,6,53.0,110.0,47.0,86.0,100.0,2
2020,7,43.0,70.0,38.0,53.0,116.0,2
2020,8,24.0,33.0,30.0,32.0,87.0,2
2020,9,15.0,38.0,34.0,34.0,110.0,2
2020,10,26.0,30.0,43.0,30.0,63.0,2
2020,11,36.0,28.0,32.0,58.0,50.0,2
2020,12,38.0,36.0,45.0,77.0,28.0,2
2021,1,20.0,29.0,44.0,34.0,29.0,2
2021,2,17.0,19.0,20.0,27.0,9.0,2
2021,3,28.0,32.0,38.0,53.0,27.0,2
2021,4,24.0,36.0,46.0,38.0,30.0,2
2021,5,27.0,24.0,46.0,30.0,35.0,2
2021,6,32.0,18.0,41.0,20.0,24.0,2
2021,7,39.0,17.0,61.0,43.0,37.0,2
2021,8,37.0,26.0,56.0,49.0,20.0,2
2021,9,28.0,25.0,60.0,35.0,33.0,2
2021,10,29.0,25.0,39.0,37.0,26.0,2
2021,11,19.0,30.0,27.0,34.0,17.0,2
2021,12,20.0,26.0,35.0,42.0,22.0,2
2022,1,25.0,24.0,43.0,18.0,23.0,2
2022,2,11.0,15.0,17.0,17.0,7.0,2
2022,3,17.0,18.0,29.0,33.0,9.0,2
2012,7,31.0,29.0,20.0,32.0,17.0,3
2012,8,29.0,44.0,24.0,27.0,119.0,3
2012,9,43.0,49.0,33.0,35.0,45.0,3
2012,10,53.0,67.0,47.0,39.0,55.0,3
2012,11,50.0,67.0,47.0,35.0,67.0,3
2012,12,81.0,129.0,68.0,66.0,73.0,3
2013,1,64.0,136.0,32.0,51.0,56.0,3
2013,2,48.0,77.0,25.0,33.0,38.0,3
2013,3,62.0,140.0,41.0,42.0,65.0,3
2013,4,63.0,133.0,66.0,46.0,60.0,3
2013,5,89.0,134.0,53.0,70.0,73.0,3
2013,6,95.0,159.0,34.0,67.0,72.0,3
2013,7,71.0,114.0,52.0,37.0,81.0,3
2013,8,69.0,138.0,31.0,36.0,87.0,3
2013,9,102.0,173.0,31.0,31.0,107.0,3
2013,10,140.0,181.0,34.0,46.0,112.0,3
2013,11,109.0,149.0,36.0,42.0,80.0,3
2013,12,106.0,172.0,34.0,62.0,101.0,3
2014,1,80.0,106.0,16.0,29.0,80.0,3
2014,2,66.0,94.0,16.0,41.0,60.0,3
2014,3,57.0,86.0,23.0,20.0,61.0,3
2014,4,98.0,134.0,31.0,43.0,74.0,3
2014,5,51.0,93.0,18.0,39.0,39.0,3
2014,6,40.0,61.0,25.0,27.0,53.0,3
2014,7,73.0,109.0,26.0,25.0,86.0,3
2014,8,71.0,92.0,20.0,18.0,79.0,3
2014,9,62.0,89.0,30.0,14.0,61.0,3
2014,10,35.0,60.0,24.0,24.0,52.0,3
2014,11,44.0,77.0,17.0,26.0,49.0,3
2014,12,95.0,153.0,22.0,49.0,113.0,3
2015,1,39.0,59.0,10.0,22.0,40.0,3
2015,2,29.0,38.0,14.0,13.0,32.0,3
2015,3,37.0,48.0,22.0,23.0,25.0,3
2015,4,46.0,74.0,14.0,28.0,37.0,3
2015,5,68.0,89.0,19.0,32.0,77.0,3
2015,6,77.0,93.0,27.0,44.0,69.0,3
2015,7,45.0,49.0,24.0,26.0,49.0,3
2015,8,47.0,63.0,22.0,29.0,41.0,3
2015,9,47.0,59.0,14.0,30.0,42.0,3
2015,10,32.0,41.0,12.0,17.0,34.0,3
2015,11,39.0,59.0,19.0,23.0,40.0,3
2015,12,66.0,87.0,30.0,43.0,56.0,3
2016,1,38.0,50.0,11.0,33.0,28.0,3
2016,2,24.0,28.0,6.0,15.0,19.0,3
2016,3,34.0,34.0,7.0,15.0,42.0,3
2016,4,29.0,35.0,20.0,29.0,24.0,3
2016,5,39.0,49.0,9.0,30.0,31.0,3
2016,6,24.0,34.0,15.0,19.0,22.0,3
2016,7,26.0,40.0,15.0,15.0,27.0,3
2016,8,39.0,51.0,13.0,29.0,28.0,3
2016,9,36.0,43.0,18.0,21.0,37.0,3
2016,10,35.0,32.0,21.0,19.0,39.0,3
2016,11,38.0,59.0,11.0,18.0,38.0,3
2016,12,40.0,51.0,6.0,23.0,31.0,3
2017,1,25.0,27.0,11.0,14.0,21.0,3
2017,2,15.0,25.0,12.0,10.0,23.0,3
2017,3,23.0,52.0,6.0,16.0,36.0,3
2017,4,43.0,45.0,22.0,18.0,26.0,3
2017,5,20.0,33.0,11.0,9.0,30.0,3
2017,6,33.0,34.0,19.0,22.0,41.0,3
2017,7,19.0,26.0,11.0,18.0,39.0,3
2017,8,28.0,52.0,12.0,15.0,35.0,3
2017,9,32.0,43.0,28.0,20.0,34.0,3
2017,10,30.0,53.0,14.0,12.0,30.0,3
2017,11,29.0,42.0,13.0,14.0,29.0,3
2017,12,27.0,34.0,8.0,20.0,30.0,3
2018,1,37.0,42.0,16.0,28.0,27.0,3
2018,2,12.0,26.0,4.0,8.0,28.0,3
2018,3,57.0,56.0,22.0,30.0,38.0,3
2018,4,54.0,82.0,12.0,37.0,41.0,3
2018,5,45.0,63.0,12.0,31.0,38.0,3
2018,6,60.0,72.0,11.0,28.0,50.0,3
2018,7,46.0,65.0,15.0,23.0,42.0,3
2018,8,52.0,73.0,15.0,28.0,45.0,3
2018,9,46.0,81.0,9.0,32.0,30.0,3
2018,10,35.0,64.0,17.0,26.0,21.0,3
2018,11,40.0,48.0,10.0,18.0,48.0,3
2018,12,42.0,51.0,21.0,18.0,33.0,3
2019,1,44.0,72.0,20.0,21.0,49.0,3
2019,2,29.0,44.0,6.0,23.0,19.0,3
2019,3,49.0,80.0,19.0,27.0,30.0,3
2019,4,51.0,75.0,12.0,31.0,31.0,3
2019,5,52.0,79.0,16.0,33.0,44.0,3
2019,6,52.0,83.0,7.0,40.0,36.0,3
2019,7,65.0,97.0,12.0,39.0,42.0,3
2019,8,42.0,83.0,16.0,18.0,33.0,3
2019,9,32.0,63.0,13.0,20.0,35.0,3
2019,10,42.0,63.0,24.0,31.0,36.0,3
2019,11,36.0,54.0,17.0,26.0,34.0,3
2019,12,29.0,48.0,10.0,22.0,46.0,3
2020,1,21.0,29.0,7.0,20.0,28.0,3
2020,2,28.0,47.0,14.0,20.0,27.0,3
2020,3,42.0,68.0,14.0,24.0,47.0,3
2020,4,28.0,50.0,10.0,28.0,53.0,3
2020,5,50.0,61.0,30.0,34.0,62.0,3
2020,6,50.0,81.0,25.0,30.0,61.0,3
2020,7,50.0,49.0,33.0,27.0,60.0,3
2020,8,39.0,55.0,18.0,36.0,42.0,3
2020,9,41.0,56.0,18.0,34.0,40.0,3
2020,10,48.0,60.0,11.0,24.0,54.0,3
2020,11,49.0,83.0,13.0,27.0,31.0,3
2020,12,55.0,107.0,22.0,38.0,49.0,3
2021,1,25.0,42.0,13.0,18.0,56.0,3
2021,2,25.0,33.0,9.0,15.0,25.0,3
2021,3,51.0,60.0,20.0,33.0,49.0,3
2021,4,43.0,58.0,25.0,41.0,61.0,3
2021,5,29.0,41.0,12.0,28.0,51.0,3
2021,6,29.0,24.0,16.0,22.0,48.0,3
2021,7,31.0,42.0,17.0,20.0,59.0,3
2021,8,40.0,61.0,20.0,24.0,47.0,3
2021,9,36.0,48.0,10.0,24.0,72.0,3
2021,10,21.0,48.0,9.0,24.0,49.0,3
2021,11,29.0,46.0,11.0,33.0,34.0,3
2021,12,33.0,43.0,15.0,23.0,38.0,3
2022,1,36.0,44.0,5.0,22.0,57.0,3
2022,2,22.0,30.0,8.0,15.0,26.0,3
2022,3,43.0,65.0,14.0,35.0,39.0,3
2012,7,39.0,58.0,33.0,19.0,20.0,4
2012,8,51.0,77.0,67.0,30.0,31.0,4
2012,9,48.0,67.0,71.0,17.0,38.0,4
2012,10,66.0,100.0,79.0,47.0,39.0,4
2012,11,55.0,89.0,103.0,48.0,33.0,4
2012,12,103.0,136.0,167.0,81.0,75.0,4
2013,1,42.0,91.0,67.0,39.0,38.0,4
2013,2,36.0,58.0,54.0,24.0,33.0,4
2013,3,45.0,101.0,62.0,57.0,49.0,4
2013,4,53.0,83.0,75.0,55.0,51.0,4
2013,5,72.0,99.0,81.0,61.0,63.0,4
2013,6,47.0,65.0,58.0,58.0,45.0,4
2013,7,50.0,63.0,91.0,58.0,44.0,4
2013,8,34.0,64.0,58.0,50.0,42.0,4
2013,9,28.0,36.0,61.0,49.0,34.0,4
2013,10,40.0,53.0,62.0,48.0,30.0,4
2013,11,28.0,42.0,58.0,43.0,32.0,4
2013,12,45.0,46.0,80.0,46.0,35.0,4
2014,1,21.0,25.0,44.0,26.0,16.0,4
2014,2,8.0,25.0,22.0,17.0,7.0,4
2014,3,29.0,40.0,31.0,34.0,30.0,4
2014,4,22.0,27.0,52.0,20.0,21.0,4
2014,5,20.0,36.0,44.0,23.0,23.0,4
2014,6,31.0,24.0,43.0,25.0,27.0,4
2014,7,13.0,20.0,37.0,19.0,13.0,4
2014,8,26.0,25.0,29.0,15.0,22.0,4
2014,9,21.0,27.0,38.0,20.0,24.0,4
2014,10,18.0,16.0,46.0,24.0,12.0,4
2014,11,16.0,11.0,33.0,20.0,12.0,4
2014,12,34.0,30.0,47.0,34.0,27.0,4
2015,1,12.0,12.0,11.0,17.0,11.0,4
2015,2,8.0,2.0,12.0,14.0,8.0,4
2015,3,14.0,3.0,21.0,12.0,8.0,4
2015,4,16.0,12.0,26.0,12.0,21.0,4
2015,5,12.0,12.0,23.0,18.0,16.0,4
2015,6,9.0,10.0,20.0,15.0,9.0,4
2015,7,10.0,10.0,22.0,17.0,15.0,4
2015,8,10.0,6.0,24.0,9.0,7.0,4
2015,9,9.0,9.0,20.0,16.0,12.0,4
2015,10,20.0,13.0,30.0,16.0,15.0,4
2015,11,24.0,12.0,41.0,23.0,9.0,4
2015,12,18.0,7.0,43.0,19.0,19.0,4
2016,1,7.0,10.0,18.0,5.0,11.0,4
2016,2,8.0,7.0,10.0,8.0,4.0,4
2016,3,9.0,9.0,12.0,12.0,6.0,4
2016,4,7.0,3.0,20.0,8.0,9.0,4
2016,5,11.0,9.0,21.0,11.0,9.0,4
2016,6,9.0,9.0,11.0,15.0,7.0,4
2016,7,5.0,3.0,17.0,15.0,6.0,4
2016,8,5.0,6.0,15.0,5.0,5.0,4
2016,9,24.0,10.0,49.0,15.0,4.0,4
2016,10,4.0,6.0,21.0,5.0,12.0,4
2016,11,15.0,11.0,26.0,14.0,13.0,4
2016,12,15.0,16.0,35.0,8.0,16.0,4
2017,1,13.0,12.0,11.0,13.0,7.0,4
2017,2,11.0,2.0,22.0,11.0,6.0,4
2017,3,12.0,11.0,15.0,9.0,10.0,4
2017,4,10.0,6.0,23.0,7.0,8.0,4
2017,5,13.0,5.0,23.0,11.0,8.0,4
2017,6,13.0,6.0,18.0,8.0,12.0,4
2017,7,16.0,5.0,17.0,9.0,15.0,4
2017,8,14.0,10.0,25.0,10.0,12.0,4
2017,9,12.0,5.0,24.0,10.0,13.0,4
2017,10,6.0,3.0,21.0,9.0,11.0,4
2017,11,17.0,11.0,26.0,17.0,10.0,4
2017,12,9.0,8.0,23.0,12.0,11.0,4
2018,1,20.0,8.0,24.0,19.0,7.0,4
2018,2,3.0,7.0,10.0,6.0,4.0,4
2018,3,20.0,15.0,27.0,8.0,20.0,4
2018,4,26.0,12.0,30.0,12.0,23.0,4
2018,5,27.0,19.0,47.0,17.0,15.0,4
2018,6,24.0,17.0,29.0,18.0,9.0,4
2018,7,25.0,15.0,35.0,15.0,16.0,4
2018,8,21.0,11.0,23.0,15.0,18.0,4
2018,9,17.0,13.0,17.0,16.0,6.0,4
2018,10,23.0,23.0,44.0,13.0,16.0,4
2018,11,22.0,16.0,33.0,13.0,14.0,4
2018,12,17.0,15.0,31.0,12.0,12.0,4
2019,1,23.0,18.0,34.0,16.0,19.0,4
2019,2,10.0,11.0,11.0,8.0,11.0,4
2019,3,25.0,21.0,34.0,16.0,17.0,4
2019,4,36.0,27.0,33.0,20.0,18.0,4
2019,5,22.0,19.0,51.0,18.0,14.0,4
2019,6,22.0,19.0,43.0,22.0,16.0,4
2019,7,28.0,55.0,63.0,21.0,10.0,4
2019,8,36.0,58.0,64.0,20.0,26.0,4
2019,9,29.0,69.0,43.0,22.0,16.0,4
2019,10,42.0,77.0,89.0,26.0,16.0,4
2019,11,28.0,54.0,52.0,15.0,15.0,4
2019,12,57.0,106.0,80.0,23.0,24.0,4
2020,1,43.0,84.0,50.0,10.0,17.0,4
2020,2,58.0,199.0,73.0,31.0,13.0,4
2020,3,70.0,261.0,80.0,25.0,21.0,4
2020,4,38.0,128.0,71.0,25.0,10.0,4
2020,5,91.0,233.0,70.0,39.0,31.0,4
2020,6,76.0,207.0,63.0,38.0,25.0,4
2020,7,91.0,179.0,93.0,49.0,46.0,4
2020,8,76.0,121.0,55.0,37.0,35.0,4
2020,9,96.0,183.0,43.0,26.0,39.0,4
2020,10,46.0,81.0,60.0,31.0,25.0,4
2020,11,63.0,15.0,84.0,36.0,40.0,4
2020,12,30.0,14.0,53.0,37.0,20.0,4
2021,1,34.0,9.0,70.0,23.0,26.0,4
2021,2,14.0,8.0,27.0,11.0,14.0,4
2021,3,41.0,14.0,61.0,21.0,34.0,4
2021,4,35.0,15.0,72.0,23.0,25.0,4
2021,5,38.0,10.0,49.0,37.0,25.0,4
2021,6,21.0,7.0,46.0,36.0,12.0,4
2021,7,26.0,6.0,43.0,49.0,14.0,4
2021,8,18.0,4.0,30.0,29.0,14.0,4
2021,9,38.0,19.0,43.0,30.0,39.0,4
2021,10,33.0,11.0,38.0,27.0,28.0,4
2021,11,23.0,10.0,62.0,19.0,22.0,4
2021,12,25.0,5.0,45.0,22.0,26.0,4
2022,1,27.0,11.0,36.0,21.0,18.0,4
2022,2,5.0,7.0,12.0,8.0,6.0,4
2022,3,14.0,7.0,41.0,14.0,19.0,4
2012,7,10.0,7.0,15.0,42.0,13.0,5
2012,8,19.0,13.0,16.0,73.0,17.0,5
2012,9,29.0,11.0,23.0,81.0,29.0,5
2012,10,37.0,20.0,33.0,128.0,29.0,5
2012,11,32.0,23.0,34.0,121.0,41.0,5
2012,12,63.0,18.0,64.0,145.0,66.0,5
2013,1,29.0,15.0,43.0,112.0,38.0,5
2013,2,28.0,17.0,42.0,64.0,40.0,5
2013,3,44.0,15.0,44.0,128.0,42.0,5
2013,4,29.0,18.0,44.0,88.0,23.0,5
2013,5,43.0,18.0,57.0,91.0,45.0,5
2013,6,49.0,21.0,56.0,74.0,48.0,5
2013,7,37.0,14.0,45.0,74.0,36.0,5
2013,8,45.0,23.0,43.0,66.0,35.0,5
2013,9,20.0,16.0,29.0,36.0,26.0,5
2013,10,33.0,10.0,28.0,56.0,23.0,5
2013,11,33.0,19.0,27.0,57.0,20.0,5
2013,12,30.0,20.0,27.0,42.0,35.0,5
2014,1,17.0,8.0,14.0,28.0,19.0,5
2014,2,22.0,12.0,15.0,28.0,20.0,5
2014,3,37.0,20.0,23.0,40.0,34.0,5
2014,4,40.0,18.0,22.0,35.0,52.0,5
2014,5,36.0,14.0,28.0,45.0,30.0,5
2014,6,27.0,12.0,18.0,29.0,22.0,5
2014,7,15.0,5.0,10.0,26.0,14.0,5
2014,8,13.0,7.0,12.0,25.0,13.0,5
2014,9,24.0,14.0,15.0,29.0,14.0,5
2014,10,15.0,12.0,7.0,26.0,8.0,5
2014,11,11.0,4.0,5.0,21.0,11.0,5
2014,12,20.0,9.0,12.0,30.0,24.0,5
2015,1,18.0,9.0,7.0,14.0,5.0,5
2015,2,11.0,5.0,5.0,7.0,9.0,5
2015,3,11.0,5.0,3.0,11.0,5.0,5
2015,4,17.0,5.0,14.0,15.0,12.0,5
2015,5,11.0,5.0,14.0,16.0,14.0,5
2015,6,14.0,5.0,12.0,16.0,11.0,5
2015,7,18.0,7.0,16.0,18.0,12.0,5
2015,8,15.0,4.0,12.0,15.0,10.0,5
2015,9,18.0,5.0,17.0,11.0,17.0,5
2015,10,14.0,4.0,13.0,12.0,7.0,5
2015,11,21.0,6.0,16.0,14.0,15.0,5
2015,12,10.0,4.0,12.0,11.0,10.0,5
2016,1,4.0,0.0,9.0,7.0,9.0,5
2016,2,6.0,3.0,2.0,7.0,6.0,5
2016,3,14.0,5.0,11.0,12.0,6.0,5
2016,4,7.0,9.0,5.0,12.0,3.0,5
2016,5,11.0,6.0,6.0,10.0,8.0,5
2016,6,0.0,1.0,5.0,2.0,8.0,5
2016,7,6.0,1.0,8.0,6.0,3.0,5
2016,8,7.0,3.0,3.0,10.0,6.0,5
2016,9,6.0,3.0,5.0,6.0,5.0,5
2016,10,9.0,4.0,16.0,4.0,14.0,5
2016,11,14.0,6.0,8.0,9.0,11.0,5
2016,12,9.0,4.0,10.0,12.0,8.0,5
2017,1,7.0,8.0,5.0,7.0,3.0,5
2017,2,3.0,4.0,3.0,6.0,7.0,5
2017,3,5.0,4.0,6.0,8.0,6.0,5
2017,4,2.0,0.0,4.0,2.0,12.0,5
2017,5,9.0,5.0,9.0,8.0,9.0,5
2017,6,11.0,5.0,8.0,4.0,12.0,5
2017,7,4.0,2.0,12.0,2.0,13.0,5
2017,8,20.0,10.0,7.0,22.0,6.0,5
2017,9,11.0,6.0,4.0,15.0,7.0,5
2017,10,12.0,6.0,8.0,12.0,9.0,5
2017,11,10.0,7.0,6.0,13.0,10.0,5
2017,12,10.0,6.0,9.0,9.0,11.0,5
2018,1,5.0,4.0,2.0,10.0,4.0,5
2018,2,2.0,0.0,9.0,6.0,4.0,5
2018,3,5.0,3.0,6.0,13.0,9.0,5
2018,4,12.0,6.0,9.0,15.0,10.0,5
2018,5,9.0,7.0,3.0,19.0,7.0,5
2018,6,2.0,1.0,5.0,8.0,6.0,5
2018,7,11.0,7.0,7.0,24.0,10.0,5
2018,8,14.0,4.0,6.0,17.0,8.0,5
2018,9,9.0,2.0,6.0,16.0,6.0,5
2018,10,3.0,5.0,6.0,19.0,9.0,5
2018,11,3.0,0.0,6.0,10.0,3.0,5
2018,12,9.0,4.0,5.0,17.0,6.0,5
2019,1,11.0,6.0,14.0,16.0,18.0,5
2019,2,2.0,0.0,3.0,8.0,11.0,5
2019,3,13.0,4.0,12.0,23.0,20.0,5
2019,4,10.0,4.0,9.0,27.0,12.0,5
2019,5,6.0,5.0,5.0,24.0,20.0,5
2019,6,7.0,0.0,10.0,15.0,16.0,5
2019,7,6.0,4.0,6.0,56.0,12.0,5
2019,8,9.0,3.0,10.0,46.0,10.0,5
2019,9,12.0,5.0,7.0,59.0,12.0,5
2019,10,15.0,5.0,10.0,70.0,13.0,5
2019,11,12.0,2.0,8.0,46.0,11.0,5
2019,12,11.0,5.0,13.0,71.0,10.0,5
2020,1,11.0,4.0,6.0,60.0,5.0,5
2020,2,15.0,3.0,7.0,161.0,12.0,5
2020,3,18.0,11.0,12.0,264.0,12.0,5
2020,4,27.0,10.0,17.0,136.0,16.0,5
2020,5,20.0,14.0,11.0,199.0,9.0,5
2020,6,19.0,8.0,12.0,213.0,8.0,5
2020,7,31.0,9.0,29.0,190.0,20.0,5
2020,8,25.0,7.0,22.0,109.0,21.0,5
2020,9,29.0,11.0,29.0,141.0,30.0,5
2020,10,13.0,8.0,12.0,83.0,17.0,5
2020,11,7.0,3.0,19.0,6.0,15.0,5
2020,12,19.0,8.0,21.0,12.0,19.0,5
2021,1,20.0,6.0,21.0,9.0,22.0,5
2021,2,6.0,0.0,9.0,4.0,6.0,5
2021,3,15.0,9.0,19.0,10.0,21.0,5
2021,4,25.0,6.0,24.0,15.0,18.0,5
2021,5,15.0,10.0,21.0,10.0,14.0,5
2021,6,9.0,8.0,11.0,4.0,12.0,5
2021,7,21.0,11.0,17.0,7.0,15.0,5
2021,8,13.0,10.0,12.0,6.0,15.0,5
2021,9,20.0,8.0,22.0,11.0,12.0,5
2021,10,7.0,4.0,12.0,6.0,13.0,5
2021,11,21.0,8.0,25.0,8.0,18.0,5
2021,12,13.0,6.0,13.0,7.0,13.0,5
2022,1,4.0,6.0,5.0,7.0,8.0,5
2022,2,4.0,6.0,5.0,5.0,4.0,5
2022,3,12.0,9.0,10.0,11.0,7.0,5
2012,7,14.0,15.0,3.0,4.0,11.0,6
2012,8,23.0,24.0,24.0,18.0,20.0,6
2012,9,22.0,25.0,16.0,14.0,15.0,6
2012,10,22.0,35.0,17.0,13.0,24.0,6
2012,11,19.0,36.0,18.0,7.0,23.0,6
2012,12,30.0,65.0,25.0,8.0,38.0,6
2013,1,18.0,20.0,24.0,5.0,22.0,6
2013,2,14.0,24.0,11.0,9.0,13.0,6
2013,3,19.0,39.0,31.0,11.0,27.0,6
2013,4,45.0,74.0,32.0,9.0,48.0,6
2013,5,29.0,49.0,31.0,23.0,37.0,6
2013,6,29.0,39.0,22.0,22.0,34.0,6
2013,7,31.0,48.0,29.0,17.0,40.0,6
2013,8,41.0,34.0,32.0,14.0,55.0,6
2013,9,25.0,25.0,20.0,9.0,27.0,6
2013,10,35.0,39.0,30.0,18.0,33.0,6
2013,11,52.0,32.0,44.0,17.0,35.0,6
2013,12,28.0,34.0,29.0,23.0,25.0,6
2014,1,11.0,14.0,15.0,11.0,15.0,6
2014,2,10.0,9.0,13.0,7.0,9.0,6
2014,3,23.0,20.0,14.0,10.0,27.0,6
